link,Loại hình nhà ở,Số phòng ngủ,Hướng nhà,Giá(tỷ đồng),Giá/m²(triệu đồng),Diện tích,Vị trí,Ngày
https://www.nhatot.com/mua-ban-nha-dat-quan-ha-dong-ha-noi/126197315.htm,"Nhà mặt phố, mặt tiền",3,Chưa xác định,8.9,270.0,33.0,Hà Đông,2025-07-14
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-ha-dong-ha-noi/126287047.htm,Chung cư,2,Chưa xác định,5.6,78.0,72.0,Hà Đông,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-huyen-hoai-duc-ha-noi/125883659.htm#px=SR-special_display_ad-[PO-1][PL-default],"Nhà ngõ, hẻm",4,Chưa xác định,3.85,117.0,33.0,Hoài Đức,2025-07-14
https://www.nhatot.com/mua-ban-dat-huyen-thanh-oai-ha-noi/126287018.htm,Đất thổ cư,0,Chưa xác định,2.1,14.0,150.0,Thanh Oai,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-bac-tu-liem-ha-noi/126287016.htm,"Nhà ngõ, hẻm",2,Tây Nam,7.5,132.0,57.0,Bắc Từ Liêm,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-ha-dong-ha-noi/120187461.htm#px=SR-special_display_ad-[PO-1][PL-default],Nhà phố liền kề,5,Chưa xác định,3.49,97.0,36.0,Hà Đông,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-ha-dong-ha-noi/126287012.htm,"Nhà ngõ, hẻm",2,Chưa xác định,2.71,87.0,31.0,Hà Đông,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-cau-giay-ha-noi/126108012.htm,"Nhà mặt phố, mặt tiền",6,Chưa xác định,18.0,462.0,39.0,Cầu Giấy,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-ha-dong-ha-noi/122979593.htm#px=SR-special_display_ad-[PO-1][PL-default],"Nhà ngõ, hẻm",3,Chưa xác định,3.55,71.0,50.0,Hà Đông,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/126286979.htm,"Nhà ngõ, hẻm",3,Chưa xác định,8.3,237.0,35.0,Hoàng Mai,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-huyen-quoc-oai-ha-noi/123290634.htm#px=SR-special_display_ad-[PO-1][PL-default],"Nhà ngõ, hẻm",3,Chưa xác định,3.35,67.0,50.0,Quốc Oai,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-ha-dong-ha-noi/126286962.htm,"Nhà ngõ, hẻm",4,Chưa xác định,3.7,93.0,40.0,Hà Đông,2025-07-14
https://www.nhatot.com/mua-ban-dat-huyen-gia-lam-ha-noi/126286919.htm,Đất thổ cư,0,Chưa xác định,4.8,137.0,35.0,Gia Lâm,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-long-bien-ha-noi/126286916.htm,"Nhà ngõ, hẻm",3,Chưa xác định,5.4,180.0,30.0,Long Biên,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/126286914.htm,"Nhà ngõ, hẻm",1,Chưa xác định,20.0,308.0,65.0,Hoàng Mai,2025-07-14
https://www.nhatot.com/mua-ban-dat-huyen-hoai-duc-ha-noi/126286911.htm,Đất thổ cư,0,Chưa xác định,5.3,92.0,58.0,Hoài Đức,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/126286890.htm,"Nhà ngõ, hẻm",4,Chưa xác định,19.2,343.0,56.0,Đống Đa,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/126286780.htm,"Nhà ngõ, hẻm",6,Chưa xác định,26.0,419.0,62.0,Hoàng Mai,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-ha-dong-ha-noi/124012004.htm,"Nhà ngõ, hẻm",4,Nam,4.98,142.0,35.0,Hà Đông,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-huyen-thanh-tri-ha-noi/126286745.htm,"Nhà mặt phố, mặt tiền",3,Chưa xác định,4.5,113.0,40.0,Thanh Trì,2025-07-14
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-hoan-kiem-ha-noi/126286685.htm,Chung cư,2,Chưa xác định,1.42,28.0,50.0,Hoàn Kiếm,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-huyen-thanh-tri-ha-noi/126216182.htm,"Nhà ngõ, hẻm",3,Chưa xác định,1.35,34.0,40.0,Thanh Trì,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-cau-giay-ha-noi/126286654.htm#px=SR-special_display_ad-[PO-1][PL-default],"Nhà ngõ, hẻm",4,Chưa xác định,9.7,216.0,45.0,Cầu Giấy,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-nam-tu-liem-ha-noi/122592978.htm,"Nhà mặt phố, mặt tiền",4,Chưa xác định,11.5,153.0,75.0,Nam Từ Liêm,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-cau-giay-ha-noi/126239371.htm,"Nhà mặt phố, mặt tiền",6,Chưa xác định,18.5,411.0,45.0,Cầu Giấy,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-tay-ho-ha-noi/125987111.htm,"Nhà mặt phố, mặt tiền",4,Tây Bắc,8.6,172.0,50.0,Tây Hồ,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-ba-dinh-ha-noi/124121943.htm#px=SR-special_display_ad-[PO-1][PL-default],"Nhà mặt phố, mặt tiền",10,Chưa xác định,33.3,370.0,90.0,Ba Đình,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/125937005.htm#px=SR-special_display_ad-[PO-1][PL-default],"Nhà ngõ, hẻm",3,Chưa xác định,16.8,243.0,69.0,Đống Đa,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-thanh-xuan-ha-noi/126286369.htm,"Nhà ngõ, hẻm",4,Chưa xác định,6.2,177.0,35.0,Thanh Xuân,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-tay-ho-ha-noi/126286335.htm#px=SR-special_display_ad-[PO-1][PL-default],"Nhà ngõ, hẻm",4,Chưa xác định,10.0,233.0,43.0,Tây Hồ,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-bac-tu-liem-ha-noi/126286320.htm,"Nhà ngõ, hẻm",3,Chưa xác định,7.95,227.0,35.0,Bắc Từ Liêm,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-hai-ba-trung-ha-noi/123246490.htm,"Nhà mặt phố, mặt tiền",3,Chưa xác định,9.8,245.0,40.0,Hai Bà Trưng,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-nam-tu-liem-ha-noi/126286313.htm,"Nhà ngõ, hẻm",5,Chưa xác định,6.95,193.0,36.0,Nam Từ Liêm,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-tay-ho-ha-noi/125917050.htm,"Nhà mặt phố, mặt tiền",4,Chưa xác định,5.2,130.0,40.0,Tây Hồ,2025-07-14
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-hoang-mai-ha-noi/126286288.htm,Chung cư,3,Chưa xác định,5.15,59.0,88.0,Hoàng Mai,2025-07-14
https://www.nhatot.com/mua-ban-dat-huyen-thach-that-ha-noi/126215715.htm,Đất thổ cư,0,Chưa xác định,2.88,48.0,60.0,Thạch Thất,2025-07-14
https://www.nhatot.com/mua-ban-dat-quan-hoang-mai-ha-noi/126286177.htm#px=SR-special_display_ad-[PO-1][PL-default],Đất thổ cư,0,Chưa xác định,27.5,106.0,260.0,Hoàng Mai,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/126238922.htm,"Nhà ngõ, hẻm",4,Chưa xác định,6.85,196.0,35.0,Hoàng Mai,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-thanh-xuan-ha-noi/126262746.htm,"Nhà ngõ, hẻm",3,Chưa xác định,6.8,194.0,35.0,Thanh Xuân,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-ha-dong-ha-noi/126027813.htm,"Nhà ngõ, hẻm",4,Chưa xác định,9.0,188.0,48.0,Hà Đông,2025-07-14
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-ha-dong-ha-noi/126286090.htm,Duplex,6,Đông Nam,22.0,206.0,107.0,Hà Đông,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-ha-dong-ha-noi/126286081.htm#px=SR-special_display_ad-[PO-1][PL-default],"Nhà mặt phố, mặt tiền",3,Chưa xác định,9.0,273.0,33.0,Hà Đông,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/125362886.htm,"Nhà ngõ, hẻm",4,Chưa xác định,12.5,250.0,50.0,Hoàng Mai,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/125712920.htm,"Nhà ngõ, hẻm",6,Chưa xác định,11.9,238.0,50.0,Hoàng Mai,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/125377371.htm,"Nhà ngõ, hẻm",3,Chưa xác định,8.39,240.0,35.0,Hoàng Mai,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/126286053.htm,"Nhà ngõ, hẻm",4,Chưa xác định,7.0,179.0,39.0,Đống Đa,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-thanh-xuan-ha-noi/126286021.htm,"Nhà mặt phố, mặt tiền",3,Chưa xác định,11.4,285.0,40.0,Thanh Xuân,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-ha-dong-ha-noi/126285977.htm#px=SR-special_display_ad-[PO-1][PL-default],"Nhà mặt phố, mặt tiền",2,Chưa xác định,7.0,233.0,30.0,Hà Đông,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-tay-ho-ha-noi/125915749.htm#px=SR-special_display_ad-[PO-1][PL-default],"Nhà ngõ, hẻm",10,Chưa xác định,28.8,212.0,136.0,Tây Hồ,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/126285954.htm,"Nhà ngõ, hẻm",5,Chưa xác định,7.3,152.0,48.0,Đống Đa,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-cau-giay-ha-noi/125530374.htm#px=SR-special_display_ad-[PO-1][PL-default],"Nhà ngõ, hẻm",6,Chưa xác định,23.0,288.0,80.0,Cầu Giấy,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-thanh-xuan-ha-noi/126285909.htm,"Nhà ngõ, hẻm",4,Chưa xác định,13.0,325.0,40.0,Thanh Xuân,2025-07-14
https://www.nhatot.com/mua-ban-dat-quan-hoang-mai-ha-noi/125947297.htm,Đất thổ cư,0,Chưa xác định,20.3,338.0,60.0,Hoàng Mai,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/121187404.htm,"Nhà ngõ, hẻm",4,Chưa xác định,7.45,141.0,53.0,Đống Đa,2025-07-14
https://www.nhatot.com/mua-ban-dat-quan-bac-tu-liem-ha-noi/115050951.htm,Đất thổ cư,0,Chưa xác định,1.98,21.0,95.0,Bắc Từ Liêm,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-thanh-xuan-ha-noi/123752300.htm,Nhà phố liền kề,4,Chưa xác định,17.9,373.0,48.0,Thanh Xuân,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-thanh-xuan-ha-noi/123312163.htm,Nhà phố liền kề,3,Chưa xác định,15.5,207.0,75.0,Thanh Xuân,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-thanh-xuan-ha-noi/126285548.htm,"Nhà ngõ, hẻm",4,Chưa xác định,22.0,286.0,77.0,Thanh Xuân,2025-07-14
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-ba-dinh-ha-noi/125068487.htm,Chung cư,2,Chưa xác định,0.95,16.0,58.0,Ba Đình,2025-07-14
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-dong-da-ha-noi/103046685.htm,Chung cư,2,Chưa xác định,0.95,16.0,58.0,Đống Đa,2025-07-14
https://www.nhatot.com/mua-ban-dat-huyen-thanh-tri-ha-noi/125626531.htm,Đất thổ cư,0,Chưa xác định,2.5,63.0,40.0,Thanh Trì,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-ha-dong-ha-noi/126285336.htm#px=SR-special_display_ad-[PO-1][PL-default],"Nhà ngõ, hẻm",3,Chưa xác định,7.9,198.0,40.0,Hà Đông,2025-07-14
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-hoang-mai-ha-noi/126285304.htm,Chung cư,2,Chưa xác định,4.85,65.0,75.0,Hoàng Mai,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-thanh-xuan-ha-noi/126285147.htm,"Nhà ngõ, hẻm",5,Chưa xác định,21.9,277.0,79.0,Thanh Xuân,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-tay-ho-ha-noi/124941307.htm,"Nhà ngõ, hẻm",3,Tây,12.9,219.0,59.0,Tây Hồ,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-hai-ba-trung-ha-noi/126285062.htm,"Nhà ngõ, hẻm",3,Chưa xác định,6.15,146.0,42.0,Hai Bà Trưng,2025-07-14
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/126264126.htm,Chung cư,3,Chưa xác định,6.65,63.0,106.0,Nam Từ Liêm,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/126284943.htm,"Nhà ngõ, hẻm",4,Tây Nam,8.65,158.0,55.0,Hoàng Mai,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/126284940.htm#px=SR-special_display_ad-[PO-1][PL-default],"Nhà ngõ, hẻm",3,Chưa xác định,6.35,219.0,29.0,Đống Đa,2025-07-14
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-tay-ho-ha-noi/125647634.htm,Chung cư,3,Chưa xác định,6.6,80.0,83.0,Tây Hồ,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-ha-dong-ha-noi/125601729.htm,"Nhà ngõ, hẻm",5,Chưa xác định,12.5,245.0,51.0,Hà Đông,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-huyen-hoai-duc-ha-noi/120850866.htm,"Nhà ngõ, hẻm",4,Nam,4.95,141.0,35.0,Hoài Đức,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-thanh-xuan-ha-noi/126284531.htm,"Nhà ngõ, hẻm",10,Chưa xác định,13.6,227.0,60.0,Thanh Xuân,2025-07-14
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-hai-ba-trung-ha-noi/125588476.htm,Chung cư,2,Chưa xác định,3.1,69.0,45.0,Hai Bà Trưng,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-nam-tu-liem-ha-noi/121794120.htm,"Nhà ngõ, hẻm",3,Chưa xác định,5.6,147.0,38.0,Nam Từ Liêm,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-ha-dong-ha-noi/121185412.htm,"Nhà ngõ, hẻm",4,Chưa xác định,6.8,151.0,45.0,Hà Đông,2025-07-14
https://www.nhatot.com/mua-ban-dat-quan-hai-ba-trung-ha-noi/125579144.htm,Đất thổ cư,0,Chưa xác định,15.0,170.0,88.0,Hai Bà Trưng,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-hai-ba-trung-ha-noi/125565322.htm,"Nhà mặt phố, mặt tiền",6,Chưa xác định,45.0,750.0,60.0,Hai Bà Trưng,2025-07-14
https://www.nhatot.com/mua-ban-dat-quan-dong-da-ha-noi/125508601.htm,Đất thổ cư,0,Chưa xác định,12.5,208.0,60.0,Đống Đa,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-tay-ho-ha-noi/126284382.htm,"Nhà ngõ, hẻm",10,Chưa xác định,28.0,280.0,100.0,Tây Hồ,2025-07-14
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/126284236.htm,Chung cư,2,Chưa xác định,3.18,53.0,60.0,Gia Lâm,2025-07-14
https://www.nhatot.com/mua-ban-dat-huyen-gia-lam-ha-noi/126284202.htm,Đất thổ cư,0,Chưa xác định,3.2,59.0,54.0,Gia Lâm,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-ha-dong-ha-noi/126284135.htm,"Nhà mặt phố, mặt tiền",4,Chưa xác định,11.9,264.0,45.0,Hà Đông,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/126284122.htm,"Nhà ngõ, hẻm",3,Chưa xác định,5.75,221.0,26.0,Đống Đa,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/126284105.htm,"Nhà ngõ, hẻm",4,Chưa xác định,8.5,170.0,50.0,Đống Đa,2025-07-14
https://www.nhatot.com/mua-ban-dat-huyen-gia-lam-ha-noi/126284062.htm,Đất thổ cư,0,Chưa xác định,3.5,49.0,71.0,Gia Lâm,2025-07-14
https://www.nhatot.com/mua-ban-dat-huyen-gia-lam-ha-noi/126284040.htm,Đất thổ cư,0,Chưa xác định,3.2,56.0,57.0,Gia Lâm,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/126283904.htm,"Nhà ngõ, hẻm",4,Chưa xác định,16.9,225.0,75.0,Đống Đa,2025-07-14
https://www.nhatot.com/mua-ban-dat-huyen-dong-anh-ha-noi/120146242.htm,Đất thổ cư,0,Chưa xác định,4.8,80.0,60.0,Đông Anh,2025-07-14
https://www.nhatot.com/mua-ban-dat-huyen-dong-anh-ha-noi/121578191.htm,Đất thổ cư,0,Chưa xác định,3.7,84.0,44.0,Đông Anh,2025-07-14
https://www.nhatot.com/mua-ban-dat-huyen-dong-anh-ha-noi/121526538.htm,Đất thổ cư,0,Chưa xác định,4.3,86.0,50.0,Đông Anh,2025-07-14
https://www.nhatot.com/mua-ban-dat-huyen-dong-anh-ha-noi/124688468.htm,Đất thổ cư,0,Chưa xác định,4.0,93.0,43.0,Đông Anh,2025-07-14
https://www.nhatot.com/mua-ban-dat-huyen-quoc-oai-ha-noi/126283747.htm,Đất thổ cư,0,Chưa xác định,3.6,9.0,400.0,Quốc Oai,2025-07-14
https://www.nhatot.com/mua-ban-dat-huyen-soc-son-ha-noi/126283626.htm,Đất thổ cư,0,Chưa xác định,5.8,15.0,388.0,Sóc Sơn,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-ha-dong-ha-noi/126283467.htm,"Nhà mặt phố, mặt tiền",3,Đông Bắc,6.7,186.0,36.0,Hà Đông,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-thanh-xuan-ha-noi/126283235.htm,"Nhà ngõ, hẻm",3,Chưa xác định,8.3,208.0,40.0,Thanh Xuân,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-ha-dong-ha-noi/126283225.htm#px=SR-special_display_ad-[PO-1][PL-default],"Nhà ngõ, hẻm",3,Chưa xác định,6.35,181.0,35.0,Hà Đông,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/126283148.htm,"Nhà ngõ, hẻm",3,Chưa xác định,6.2,194.0,32.0,Hoàng Mai,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-ha-dong-ha-noi/126283144.htm#px=SR-special_display_ad-[PO-1][PL-default],"Nhà ngõ, hẻm",6,Chưa xác định,4.95,141.0,35.0,Hà Đông,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/126283122.htm,"Nhà ngõ, hẻm",3,Chưa xác định,8.25,172.0,48.0,Đống Đa,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-nam-tu-liem-ha-noi/126283121.htm,"Nhà ngõ, hẻm",8,Chưa xác định,9.5,238.0,40.0,Nam Từ Liêm,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-hai-ba-trung-ha-noi/126135861.htm,"Nhà ngõ, hẻm",3,Chưa xác định,5.5,92.0,60.0,Hai Bà Trưng,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/126282987.htm,"Nhà mặt phố, mặt tiền",7,Chưa xác định,15.8,329.0,48.0,Đống Đa,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-long-bien-ha-noi/122788068.htm#px=SR-special_display_ad-[PO-1][PL-default],"Nhà ngõ, hẻm",6,Chưa xác định,14.6,261.0,56.0,Long Biên,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/124890474.htm,"Nhà ngõ, hẻm",4,Chưa xác định,11.68,234.0,50.0,Hoàng Mai,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/124886809.htm,"Nhà ngõ, hẻm",4,Chưa xác định,8.85,177.0,50.0,Hoàng Mai,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/124886836.htm,"Nhà ngõ, hẻm",4,Chưa xác định,8.38,168.0,50.0,Hoàng Mai,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/124886559.htm,"Nhà ngõ, hẻm",4,Chưa xác định,8.36,161.0,52.0,Hoàng Mai,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/124886483.htm,"Nhà ngõ, hẻm",4,Chưa xác định,10.68,178.0,60.0,Hoàng Mai,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/124886145.htm,"Nhà ngõ, hẻm",4,Chưa xác định,8.28,166.0,50.0,Hoàng Mai,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/124886274.htm,"Nhà ngõ, hẻm",4,Chưa xác định,9.2,167.0,55.0,Hoàng Mai,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/124886075.htm,"Nhà ngõ, hẻm",4,Chưa xác định,7.7,160.0,48.0,Hoàng Mai,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/124885819.htm,"Nhà ngõ, hẻm",4,Chưa xác định,8.86,174.0,51.0,Hoàng Mai,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/124885764.htm,"Nhà ngõ, hẻm",4,Chưa xác định,8.38,168.0,50.0,Hoàng Mai,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/124885568.htm,"Nhà mặt phố, mặt tiền",4,Chưa xác định,8.25,165.0,50.0,Hoàng Mai,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/124885613.htm,"Nhà ngõ, hẻm",4,Chưa xác định,8.25,165.0,50.0,Hoàng Mai,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/124885714.htm,"Nhà ngõ, hẻm",4,Chưa xác định,7.58,158.0,48.0,Hoàng Mai,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/124885485.htm,"Nhà ngõ, hẻm",4,Chưa xác định,7.85,164.0,48.0,Hoàng Mai,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/124885429.htm,"Nhà ngõ, hẻm",4,Chưa xác định,8.75,175.0,50.0,Hoàng Mai,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/124885284.htm,"Nhà ngõ, hẻm",4,Chưa xác định,7.8,163.0,48.0,Hoàng Mai,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/124885342.htm,"Nhà ngõ, hẻm",4,Chưa xác định,8.38,168.0,50.0,Hoàng Mai,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/124885208.htm,"Nhà ngõ, hẻm",4,Chưa xác định,7.8,156.0,50.0,Hoàng Mai,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/124885143.htm,"Nhà ngõ, hẻm",6,Chưa xác định,9.2,167.0,55.0,Hoàng Mai,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/124884964.htm,"Nhà ngõ, hẻm",4,Chưa xác định,8.25,165.0,50.0,Hoàng Mai,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/124884903.htm,"Nhà ngõ, hẻm",4,Chưa xác định,7.55,168.0,45.0,Hoàng Mai,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/124884853.htm,"Nhà ngõ, hẻm",4,Chưa xác định,7.68,171.0,45.0,Hoàng Mai,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/124884911.htm,"Nhà ngõ, hẻm",4,Chưa xác định,7.88,164.0,48.0,Hoàng Mai,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/124884740.htm,"Nhà ngõ, hẻm",4,Chưa xác định,8.35,167.0,50.0,Hoàng Mai,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/124884791.htm,"Nhà ngõ, hẻm",4,Chưa xác định,10.6,183.0,58.0,Hoàng Mai,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/124884678.htm,"Nhà ngõ, hẻm",3,Chưa xác định,7.25,173.0,42.0,Hoàng Mai,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/124884628.htm,"Nhà ngõ, hẻm",3,Chưa xác định,7.15,170.0,42.0,Hoàng Mai,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/124884547.htm,"Nhà ngõ, hẻm",4,Chưa xác định,7.56,168.0,45.0,Hoàng Mai,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/124884437.htm,"Nhà mặt phố, mặt tiền",4,Chưa xác định,7.65,159.0,48.0,Hoàng Mai,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/124884473.htm,"Nhà ngõ, hẻm",4,Chưa xác định,8.28,166.0,50.0,Hoàng Mai,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/124884301.htm,"Nhà ngõ, hẻm",4,Chưa xác định,7.25,158.0,46.0,Hoàng Mai,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/124884268.htm,"Nhà ngõ, hẻm",4,Chưa xác định,8.45,163.0,52.0,Hoàng Mai,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/124882122.htm,"Nhà ngõ, hẻm",4,Chưa xác định,8.25,165.0,50.0,Hoàng Mai,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/124881993.htm,"Nhà ngõ, hẻm",4,Chưa xác định,10.5,210.0,50.0,Hoàng Mai,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/124882050.htm,"Nhà ngõ, hẻm",4,Chưa xác định,8.68,174.0,50.0,Hoàng Mai,2025-07-14
