url,property_type,total_price,price_per_m2,area,location,date
https://www.nhatot.com/mua-ban-nha-dat-quan-cau-giay-ha-noi/126318106.htm,"2 PN • Nhà ngõ, hẻm","4,68 tỷ",234 tr/m²,20 m²,Quận Cầu Giấy • hôm qua,2025-07-14
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/125759480.htm,"1 PN • Căn hộ dịch vụ, mini","1,31 tỷ",34 tr/m²,38 m²,Quận Nam Từ Liêm • hôm qua,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-ha-dong-ha-noi/126171871.htm,4 PN • Nhà phố liền kề,"14,4 tỷ",240 tr/m²,60 m²,Quận Hà Đông • hôm qua,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-long-bien-ha-noi/125937970.htm,"3 PN • Nhà ngõ, hẻm",5 tỷ,135 tr/m²,37 m²,Quận Long Biên • hôm qua,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/116967492.htm#px=SR-special_display_ad-[PO-1][PL-default],"4 PN • Nhà ngõ, hẻm","5,5 tỷ",131 tr/m²,42 m²,Quận Hoàng Mai • hôm qua • Tin nổi bật,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/126318046.htm,"4 PN • Nhà ngõ, hẻm","10,9 tỷ",260 tr/m²,42 m²,Quận Đống Đa • hôm qua,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-hai-ba-trung-ha-noi/126318004.htm,"3 PN • Nhà ngõ, hẻm","5,6 tỷ",224 tr/m²,25 m²,Quận Hai Bà Trưng • hôm qua,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-long-bien-ha-noi/125517086.htm,"3 PN • Nhà ngõ, hẻm","6,25 tỷ",195 tr/m²,32 m²,Quận Long Biên • hôm qua,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-nam-tu-liem-ha-noi/126317959.htm,"3 PN • Nhà ngõ, hẻm","5,9 tỷ",169 tr/m²,35 m²,Quận Nam Từ Liêm • hôm qua,2025-07-14
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-hai-ba-trung-ha-noi/126317958.htm,3 PN • Chung cư,"9,45 tỷ",99 tr/m²,95 m²,Quận Hai Bà Trưng • hôm qua,2025-07-14
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-cau-giay-ha-noi/126296071.htm#px=SR-special_display_ad-[PO-1][PL-default],3 PN • Chung cư,6 tỷ,80 tr/m²,75 m²,Quận Cầu Giấy • hôm qua • Tin nổi bật,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-hai-ba-trung-ha-noi/126317899.htm,"3 PN • Nhà ngõ, hẻm","6,25 tỷ",250 tr/m²,25 m²,Quận Hai Bà Trưng • hôm qua,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-ha-dong-ha-noi/126172593.htm,"3 PN • Nhà ngõ, hẻm","6,5 tỷ",197 tr/m²,33 m²,Quận Hà Đông • hôm qua,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-long-bien-ha-noi/125938788.htm,"4 PN • Nhà ngõ, hẻm",6 tỷ,154 tr/m²,39 m²,Quận Long Biên • hôm qua,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-hoan-kiem-ha-noi/122776737.htm,"3 PN • Nhà ngõ, hẻm","3,95 tỷ",113 tr/m²,35 m²,Quận Hoàn Kiếm • hôm qua,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-hai-ba-trung-ha-noi/126317836.htm,"4 PN • Nhà ngõ, hẻm","7,9 tỷ",176 tr/m²,45 m²,Quận Hai Bà Trưng • hôm qua,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-hai-ba-trung-ha-noi/125941701.htm,"3 PN • Hướng Đông Nam • Nhà ngõ, hẻm","5,35 tỷ",134 tr/m²,40 m²,Quận Hai Bà Trưng • hôm qua,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-tay-ho-ha-noi/126317830.htm,"4 PN • Nhà ngõ, hẻm","15,5 tỷ",258 tr/m²,60 m²,Quận Tây Hồ • hôm qua,2025-07-14
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/126317820.htm,1 PN • Chung cư,"2,78 tỷ",90 tr/m²,31 m²,Quận Nam Từ Liêm • hôm qua,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-long-bien-ha-noi/125652249.htm,"3 PN • Nhà mặt phố, mặt tiền","13,9 tỷ",323 tr/m²,43 m²,Quận Long Biên • hôm qua,2025-07-14
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-hoan-kiem-ha-noi/126317812.htm,"2 PN • Tập thể, cư xá","3,45 tỷ",77 tr/m²,45 m²,Quận Hoàn Kiếm • hôm qua,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-huyen-dong-anh-ha-noi/125724425.htm,"4 PN • Nhà mặt phố, mặt tiền","23,1 tỷ",289 tr/m²,80 m²,Huyện Đông Anh • hôm qua,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-huyen-me-linh-ha-noi/125711902.htm,4 PN • Nhà biệt thự,"31,5 tỷ",130 tr/m²,242 m²,Huyện Mê Linh • hôm qua,2025-07-14
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/125555755.htm,"9 PN • Căn hộ dịch vụ, mini","12,8 tỷ",246 tr/m²,52 m²,Quận Nam Từ Liêm • hôm qua,2025-07-14
https://www.nhatot.com/mua-ban-dat-quan-nam-tu-liem-ha-noi/125527916.htm,Đất thổ cư,16 tỷ,211 tr/m²,76 m²,Quận Nam Từ Liêm • hôm qua,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-tay-ho-ha-noi/126317747.htm,"5 PN • Hướng Đông • Nhà ngõ, hẻm","7,5 tỷ",250 tr/m²,30 m²,Quận Tây Hồ • hôm qua,2025-07-14
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-cau-giay-ha-noi/126296005.htm#px=SR-special_display_ad-[PO-1][PL-default],2 PN • Chung cư,"4,67 tỷ",77 tr/m²,61 m²,Quận Cầu Giấy • hôm qua • Tin nổi bật,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-long-bien-ha-noi/125913709.htm,"5 PN • Nhà ngõ, hẻm",7 tỷ,96 tr/m²,73 m²,Quận Long Biên • hôm qua,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/126317614.htm,"4 PN • Nhà ngõ, hẻm","8,2 tỷ",182 tr/m²,45 m²,Quận Đống Đa • hôm qua,2025-07-14
https://www.nhatot.com/mua-ban-dat-huyen-thanh-tri-ha-noi/126317583.htm,Đất thổ cư,"2,6 tỷ",64 tr/m²,41 m²,Huyện Thanh Trì • hôm qua,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-long-bien-ha-noi/125963380.htm,"4 PN • Nhà ngõ, hẻm","9,3 tỷ",233 tr/m²,40 m²,Quận Long Biên • hôm qua,2025-07-14
https://www.nhatot.com/mua-ban-dat-huyen-dong-anh-ha-noi/126317574.htm,Đất thổ cư,"4,1 tỷ",76 tr/m²,54 m²,Huyện Đông Anh • hôm qua,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-thanh-xuan-ha-noi/124509621.htm,"nhiều hơn 10 PN • Nhà ngõ, hẻm",14 tỷ,200 tr/m²,70 m²,Quận Thanh Xuân • hôm qua,2025-07-14
https://www.nhatot.com/mua-ban-dat-quan-dong-da-ha-noi/125059923.htm,Đất thổ cư • Ngang 8.2 m,21 tỷ,145 tr/m²,145 m²,Quận Đống Đa • hôm qua,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-hai-ba-trung-ha-noi/124663077.htm,"nhiều hơn 10 PN • Nhà ngõ, hẻm","11,5 tỷ",174 tr/m²,66 m²,Quận Hai Bà Trưng • hôm qua,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-bac-tu-liem-ha-noi/126137795.htm,"6 PN • Nhà mặt phố, mặt tiền","14,8 tỷ",279 tr/m²,53 m²,Quận Bắc Từ Liêm • hôm qua,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-long-bien-ha-noi/125962370.htm,"4 PN • Nhà ngõ, hẻm",7 tỷ,101 tr/m²,69 m²,Quận Long Biên • hôm qua,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-ha-dong-ha-noi/124313168.htm,"3 PN • Nhà ngõ, hẻm","2,45 tỷ",70 tr/m²,35 m²,Quận Hà Đông • hôm qua,2025-07-14
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-hoang-mai-ha-noi/126317462.htm,"3 PN • Tập thể, cư xá","3,79 tỷ",47 tr/m²,80 m²,Quận Hoàng Mai • hôm qua,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-ha-dong-ha-noi/126317450.htm,"3 PN • Nhà ngõ, hẻm","7,2 tỷ",240 tr/m²,30 m²,Quận Hà Đông • hôm qua,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-long-bien-ha-noi/125333798.htm,"4 PN • Nhà ngõ, hẻm","9,5 tỷ",198 tr/m²,48 m²,Quận Long Biên • hôm qua,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-bac-tu-liem-ha-noi/126317384.htm,"5 PN • Nhà ngõ, hẻm","3,9 tỷ",130 tr/m²,30 m²,Quận Bắc Từ Liêm • hôm qua,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-hai-ba-trung-ha-noi/126167178.htm,"3 PN • Nhà ngõ, hẻm","12,5 tỷ",250 tr/m²,50 m²,Quận Hai Bà Trưng • hôm qua,2025-07-14
https://www.nhatot.com/mua-ban-dat-quan-ha-dong-ha-noi/124677365.htm,Đất thổ cư • Ngang 3.8 m,"5,7 tỷ",114 tr/m²,50 m²,Quận Hà Đông • hôm qua,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-nam-tu-liem-ha-noi/124041105.htm,"1 PN • Nhà ngõ, hẻm","13,6 tỷ",272 tr/m²,50 m²,Quận Nam Từ Liêm • hôm qua,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-nam-tu-liem-ha-noi/123758783.htm,"5 PN • Nhà ngõ, hẻm","7,96 tỷ",202 tr/m²,40 m²,Quận Nam Từ Liêm • hôm qua,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/126243092.htm,"3 PN • Nhà ngõ, hẻm","5,1 tỷ",255 tr/m²,20 m²,Quận Đống Đa • hôm qua,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-nam-tu-liem-ha-noi/124743017.htm,"6 PN • Nhà ngõ, hẻm","6,4 tỷ",164 tr/m²,39 m²,Quận Nam Từ Liêm • hôm qua,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-thanh-xuan-ha-noi/124629613.htm,"4 PN • Nhà ngõ, hẻm","6,35 tỷ",181 tr/m²,35 m²,Quận Thanh Xuân • hôm qua,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-thanh-xuan-ha-noi/125489400.htm,"3 PN • Nhà ngõ, hẻm","6,4 tỷ",183 tr/m²,35 m²,Quận Thanh Xuân • hôm qua,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-nam-tu-liem-ha-noi/126196881.htm,4 PN • Nhà biệt thự,42 tỷ,280 tr/m²,150 m²,Quận Nam Từ Liêm • hôm qua,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-thanh-xuan-ha-noi/125820144.htm,"4 PN • Nhà ngõ, hẻm","7,8 tỷ",150 tr/m²,52 m²,Quận Thanh Xuân • hôm qua,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-nam-tu-liem-ha-noi/125965562.htm,"nhiều hơn 10 PN • Nhà ngõ, hẻm","10,95 tỷ",199 tr/m²,55 m²,Quận Nam Từ Liêm • hôm qua,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-thanh-xuan-ha-noi/124833128.htm,4 PN • Nhà biệt thự,"7,8 tỷ",156 tr/m²,50 m²,Quận Thanh Xuân • hôm qua,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-long-bien-ha-noi/125971936.htm,"3 PN • Nhà ngõ, hẻm",5 tỷ,135 tr/m²,37 m²,Quận Long Biên • hôm qua,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-thanh-xuan-ha-noi/125526423.htm,"5 PN • Nhà ngõ, hẻm","9,15 tỷ",183 tr/m²,50 m²,Quận Thanh Xuân • hôm qua,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-thanh-xuan-ha-noi/125526609.htm,"5 PN • Nhà ngõ, hẻm","6,7 tỷ",172 tr/m²,39 m²,Quận Thanh Xuân • hôm qua,2025-07-14
https://www.nhatot.com/mua-ban-dat-huyen-ba-vi-ha-noi/126317298.htm,Đất thổ cư • Ngang 7 m,"2,8 tỷ",21 tr/m²,135 m²,Huyện Ba Vì • hôm qua,2025-07-14
https://www.nhatot.com/mua-ban-dat-huyen-thach-that-ha-noi/126317252.htm,Đất thổ cư,"2,25 tỷ",12 tr/m²,188 m²,Huyện Thạch Thất • hôm qua,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-long-bien-ha-noi/125623871.htm,"4 PN • Nhà ngõ, hẻm","13,3 tỷ",213 tr/m²,62 m²,Quận Long Biên • hôm qua,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-thanh-xuan-ha-noi/122665980.htm,"4 PN • Nhà ngõ, hẻm","6,35 tỷ",244 tr/m²,26 m²,Quận Thanh Xuân • hôm qua,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-thanh-xuan-ha-noi/126317123.htm,"4 PN • Nhà ngõ, hẻm","5,5 tỷ",153 tr/m²,36 m²,Quận Thanh Xuân • hôm qua,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-thanh-xuan-ha-noi/126317120.htm,"nhiều hơn 10 PN • Nhà ngõ, hẻm",20 tỷ,250 tr/m²,80 m²,Quận Thanh Xuân • hôm qua,2025-07-14
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-thanh-tri-ha-noi/125801892.htm#px=SR-special_display_ad-[PO-1][PL-default],2 PN • Hướng Tây Bắc • Chung cư,"1,9 tỷ",42 tr/m²,45 m²,Huyện Thanh Trì • hôm qua • Tin nổi bật,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-long-bien-ha-noi/114389207.htm,"4 PN • Nhà ngõ, hẻm","8,3 tỷ",166 tr/m²,50 m²,Quận Long Biên • hôm qua,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/120767392.htm,"6 PN • Nhà ngõ, hẻm","9,5 tỷ",158 tr/m²,60 m²,Quận Đống Đa • hôm qua,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-ba-dinh-ha-noi/120544877.htm,"6 PN • Nhà ngõ, hẻm","8,8 tỷ",160 tr/m²,55 m²,Quận Ba Đình • hôm qua,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-thanh-xuan-ha-noi/126317015.htm,"5 PN • Nhà ngõ, hẻm","6,9 tỷ",153 tr/m²,45 m²,Quận Thanh Xuân • hôm qua,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-thanh-xuan-ha-noi/125178770.htm#px=SR-special_display_ad-[PO-1][PL-default],"3 PN • Nhà mặt phố, mặt tiền","22,1 tỷ",368 tr/m²,60 m²,Quận Thanh Xuân • hôm qua • Tin nổi bật,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-thanh-xuan-ha-noi/126316943.htm,"9 PN • Nhà ngõ, hẻm","9,3 tỷ",166 tr/m²,56 m²,Quận Thanh Xuân • hôm qua,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-ha-dong-ha-noi/126316894.htm,"4 PN • Nhà ngõ, hẻm","7,55 tỷ",93 tr/m²,81 m²,Quận Hà Đông • hôm qua,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-bac-tu-liem-ha-noi/126271296.htm,"4 PN • Nhà ngõ, hẻm","8,4 tỷ",240 tr/m²,35 m²,Quận Bắc Từ Liêm • hôm qua,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/125548103.htm,"2 PN • Nhà ngõ, hẻm","3,8 tỷ",238 tr/m²,16 m²,Quận Đống Đa • hôm qua,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-long-bien-ha-noi/125631060.htm,"4 PN • Nhà ngõ, hẻm","10,5 tỷ",276 tr/m²,38 m²,Quận Long Biên • hôm qua,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-ha-dong-ha-noi/126316753.htm,"3 PN • Nhà ngõ, hẻm","7,4 tỷ",224 tr/m²,33 m²,Quận Hà Đông • hôm qua,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-nam-tu-liem-ha-noi/126316695.htm,"4 PN • Nhà ngõ, hẻm","6,3 tỷ",158 tr/m²,40 m²,Quận Nam Từ Liêm • hôm qua,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-hai-ba-trung-ha-noi/126316649.htm,"4 PN • Nhà ngõ, hẻm",16 tỷ,314 tr/m²,51 m²,Quận Hai Bà Trưng • hôm qua,2025-07-14
https://www.nhatot.com/mua-ban-dat-quan-bac-tu-liem-ha-noi/125918258.htm,Đất thổ cư,"17,5 tỷ",282 tr/m²,62 m²,Quận Bắc Từ Liêm • hôm qua,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-bac-tu-liem-ha-noi/125928166.htm,"nhiều hơn 10 PN • Nhà ngõ, hẻm","11,9 tỷ",183 tr/m²,65 m²,Quận Bắc Từ Liêm • hôm qua,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-tay-ho-ha-noi/126082190.htm,"7 PN • Nhà ngõ, hẻm","8,55 tỷ",194 tr/m²,44 m²,Quận Tây Hồ • hôm qua,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-ha-dong-ha-noi/126316572.htm#px=SR-special_display_ad-[PO-1][PL-default],"7 PN • Nhà mặt phố, mặt tiền",13 tỷ,250 tr/m²,52 m²,Quận Hà Đông • hôm qua • Tin nổi bật,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-hai-ba-trung-ha-noi/126316525.htm,"3 PN • Nhà ngõ, hẻm","6,5 tỷ",54 tr/m²,120 m²,Quận Hai Bà Trưng • hôm qua,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-bac-tu-liem-ha-noi/125895227.htm,"nhiều hơn 10 PN • Nhà ngõ, hẻm","20,9 tỷ",275 tr/m²,76 m²,Quận Bắc Từ Liêm • hôm qua,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-huyen-chuong-my-ha-noi/125616951.htm#px=SR-special_display_ad-[PO-1][PL-default],"3 PN • Hướng Bắc • Nhà ngõ, hẻm","2,95 tỷ",84 tr/m²,35 m²,Huyện Chương Mỹ • hôm qua • Tin nổi bật,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-huyen-chuong-my-ha-noi/125643845.htm#px=SR-special_display_ad-[PO-1][PL-default],"3 PN • Hướng Nam • Nhà ngõ, hẻm","2,95 tỷ",84 tr/m²,35 m²,Huyện Chương Mỹ • hôm qua • Tin nổi bật,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-huyen-quoc-oai-ha-noi/125617601.htm#px=SR-special_display_ad-[PO-1][PL-default],"4 PN • Hướng Đông Nam • Nhà ngõ, hẻm","3,85 tỷ",77 tr/m²,50 m²,Huyện Quốc Oai • hôm qua • Tin nổi bật,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-huyen-chuong-my-ha-noi/125617351.htm#px=SR-special_display_ad-[PO-1][PL-default],"3 PN • Hướng Nam • Nhà ngõ, hẻm","2,9 tỷ",91 tr/m²,32 m²,Huyện Chương Mỹ • hôm qua • Tin nổi bật,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-huyen-quoc-oai-ha-noi/125617240.htm#px=SR-special_display_ad-[PO-1][PL-default],"4 PN • Hướng Nam • Nhà ngõ, hẻm","3,85 tỷ",96 tr/m²,40 m²,Huyện Quốc Oai • hôm qua • Tin nổi bật,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-huyen-chuong-my-ha-noi/125616877.htm#px=SR-special_display_ad-[PO-1][PL-default],"3 PN • Hướng Tây • Nhà ngõ, hẻm","2,48 tỷ",78 tr/m²,32 m²,Huyện Chương Mỹ • hôm qua • Tin nổi bật,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-huyen-quoc-oai-ha-noi/123505984.htm#px=SR-special_display_ad-[PO-1][PL-default],"4 PN • Nhà ngõ, hẻm","3,85 tỷ",70 tr/m²,55 m²,Huyện Quốc Oai • hôm qua • Tin nổi bật,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-tay-ho-ha-noi/126082865.htm,"6 PN • Nhà ngõ, hẻm","8,6 tỷ",215 tr/m²,40 m²,Quận Tây Hồ • hôm qua,2025-07-14
https://www.nhatot.com/mua-ban-dat-quan-bac-tu-liem-ha-noi/125942173.htm,Đất thổ cư,16 tỷ,308 tr/m²,52 m²,Quận Bắc Từ Liêm • hôm qua,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-bac-tu-liem-ha-noi/126316335.htm,"4 PN • Hướng Tây Bắc • Nhà ngõ, hẻm","5,9 tỷ",131 tr/m²,45 m²,Quận Bắc Từ Liêm • hôm qua,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-ba-dinh-ha-noi/126316222.htm,"nhiều hơn 10 PN • Nhà mặt phố, mặt tiền",85 tỷ,810 tr/m²,105 m²,Quận Ba Đình • hôm qua,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-hai-ba-trung-ha-noi/126316150.htm,"3 PN • Nhà ngõ, hẻm","3,95 tỷ",198 tr/m²,20 m²,Quận Hai Bà Trưng • hôm qua,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/126316148.htm,"3 PN • Nhà ngõ, hẻm","3,65 tỷ",73 tr/m²,50 m²,Quận Hoàng Mai • hôm qua,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-cau-giay-ha-noi/126316145.htm,"4 PN • Nhà ngõ, hẻm",19 tỷ,413 tr/m²,46 m²,Quận Cầu Giấy • hôm qua,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-ha-dong-ha-noi/126316090.htm,"4 PN • Nhà mặt phố, mặt tiền","10,5 tỷ",210 tr/m²,50 m²,Quận Hà Đông • hôm qua,2025-07-14
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-dong-da-ha-noi/123999500.htm,2 PN • Hướng Đông Nam • Chung cư,950 triệu,17 tr/m²,55 m²,Quận Đống Đa • hôm qua,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/126316039.htm,"4 PN • Nhà ngõ, hẻm","6,8 tỷ",219 tr/m²,31 m²,Quận Đống Đa • hôm qua,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/126315987.htm,3 PN • Nhà phố liền kề,6 tỷ,143 tr/m²,42 m²,Quận Hoàng Mai • hôm qua,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-ba-dinh-ha-noi/126315967.htm,"nhiều hơn 10 PN • Nhà ngõ, hẻm","13,8 tỷ",230 tr/m²,60 m²,Quận Ba Đình • hôm qua,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-cau-giay-ha-noi/126315956.htm,"3 PN • Nhà ngõ, hẻm",10 tỷ,278 tr/m²,36 m²,Quận Cầu Giấy • hôm qua,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-hai-ba-trung-ha-noi/126315815.htm,"4 PN • Nhà ngõ, hẻm",16 tỷ,314 tr/m²,51 m²,Quận Hai Bà Trưng • hôm qua,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-nam-tu-liem-ha-noi/126315813.htm,"nhiều hơn 10 PN • Nhà ngõ, hẻm",8 tỷ,131 tr/m²,61 m²,Quận Nam Từ Liêm • hôm qua,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/125892264.htm,"4 PN • Nhà ngõ, hẻm",18 tỷ,429 tr/m²,42 m²,Quận Đống Đa • hôm qua,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-huyen-gia-lam-ha-noi/125154653.htm,4 PN • Hướng Đông Nam • Nhà phố liền kề,210 triệu,"2,1 tr/m²",100 m²,Huyện Gia Lâm • hôm qua,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/126315683.htm,"2 PN • Nhà ngõ, hẻm","1,9 tỷ",56 tr/m²,34 m²,Quận Hoàng Mai • hôm qua,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/126315666.htm,"3 PN • Nhà ngõ, hẻm","7,88 tỷ",232 tr/m²,34 m²,Quận Đống Đa • hôm qua,2025-07-14
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-hoang-mai-ha-noi/126315631.htm#px=SR-special_display_ad-[PO-1][PL-default],2 PN • Chung cư,3 tỷ,44 tr/m²,68 m²,Quận Hoàng Mai • hôm qua • Tin nổi bật,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-cau-giay-ha-noi/126315591.htm,"4 PN • Nhà ngõ, hẻm","15,5 tỷ",267 tr/m²,58 m²,Quận Cầu Giấy • hôm qua,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-bac-tu-liem-ha-noi/126315584.htm,"3 PN • Nhà ngõ, hẻm","7,7 tỷ",208 tr/m²,37 m²,Quận Bắc Từ Liêm • hôm qua,2025-07-14
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-bac-tu-liem-ha-noi/126315572.htm,"1 PN • Căn hộ dịch vụ, mini",960 triệu,24 tr/m²,40 m²,Quận Bắc Từ Liêm • hôm qua,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-ha-dong-ha-noi/126315563.htm#px=SR-special_display_ad-[PO-1][PL-default],"3 PN • Nhà ngõ, hẻm","6,95 tỷ",183 tr/m²,38 m²,Quận Hà Đông • hôm qua • Tin nổi bật,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-ha-dong-ha-noi/126315495.htm#px=SR-special_display_ad-[PO-1][PL-default],"6 PN • Nhà ngõ, hẻm",10 tỷ,250 tr/m²,40 m²,Quận Hà Đông • hôm qua • Tin nổi bật,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-thanh-xuan-ha-noi/125912839.htm,"4 PN • Nhà ngõ, hẻm","9,15 tỷ",199 tr/m²,46 m²,Quận Thanh Xuân • hôm qua,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-huyen-chuong-my-ha-noi/126315439.htm,9 PN • Nhà phố liền kề,"3,1 tỷ",103 tr/m²,30 m²,Huyện Chương Mỹ • hôm qua,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-thanh-xuan-ha-noi/126315432.htm,"4 PN • Nhà ngõ, hẻm","13,2 tỷ",240 tr/m²,55 m²,Quận Thanh Xuân • hôm qua,2025-07-14
